????,????,Max_T,Min_T,WindDirection,WindSpeed,Weather,????,???????,??,??,??,Weather
2019/9/9,1,26,23,SE,0.429291174,O,��??????,????? 1??,2019,9,9,O
2019/9/10,2,30,24,E,0.311548786,O,???????,???? 1??,2019,9,10,O
2019/9/11,3,34,26,S,1.641759721,O,????,??? 2??,2019,9,11,O
2019/9/12,4,34,26,SE,1.620600268,O,???????,????? 2??,2019,9,12,O
2019/9/13,5,36,21,W,1.792792651,O,???????,???? 2??,2019,9,13,O
2019/9/14,6,27,19,SW,2.99262141,O,??,????? 2??,2019,9,14,O
2019/9/15,7,25,18,SW,2.057245306,O,???????,????? 2??,2019,9,15,O
2019/9/16,1,23,18,SW,2.462224824,O,???????,????? 2??,2019,9,16,O
2019/9/17,2,24,21,N,2.436796958,O,???????,???? 2??,2019,9,17,O
2019/9/18,3,24,19,S,2.613460273,O,??,??? 2??,2019,9,18,O
2019/9/19,4,25,19,N,3.24399387,O,???????,???? 2??,2019,9,19,O
2019/9/20,5,20,17,W,2.485121927,O,??,???? 2??,2019,9,20,O
2019/9/21,6,26,16,N,1.081620247,O,????,???? 1??,2019,9,21,O
2019/9/22,7,26,18,NE,1.072820148,O,????,?????? 1??,2019,9,22,O
2019/9/23,1,29,18,E,1.737474235,O,????,???? 2??,2019,9,23,O
2019/9/24,2,24,17,NW,1.857678793,O,��?????,?????? 2??,2019,9,24,O
2019/9/25,3,22,18,SE,0.58476832,O,???????,????? 1??,2019,9,25,O
2019/9/26,4,27,17,E,0.398395332,O,??,???? 1??,2019,9,26,O
2019/9/27,5,27,18,NE,0.901331691,O,??,?????? 1??,2019,9,27,O
2019/9/28,6,29,19,E,1.24767467,O,??,???? 1??,2019,9,28,O
2019/9/29,7,31,20,SE,2.001901422,O,???????,????? 2??,2019,9,29,O
2019/9/30,1,29,22,SE,2.667683644,O,????,????? 2??,2019,9,30,O
2019/10/1,2,27,23,E,1.821782278,O,????,???? 2??,2019,10,1,O
2019/10/2,3,28,22,NE,0.607985691,O,???????,?????? 1??,2019,10,2,O
2019/10/3,4,28,22,NW,2.331302285,O,???????,?????? 2??,2019,10,3,O
2019/10/4,5,25,22,W,0.923452314,O,?????,???? 1??,2019,10,4,O
2019/10/5,6,24,20,SW,2.426412081,O,?????,????? 2??,2019,10,5,O
2019/10/6,7,28,21,N,3.223843146,O,???????,???? 2??,2019,10,6,O
2019/10/7,1,22,19,W,2.270694622,O,?????,???? 2??,2019,10,7,O
2019/10/8,2,21,18,W,1.749863169,O,????,???? 2??,2019,10,8,O
2019/10/9,3,25,17,N,2.032260526,O,?????,???? 2??,2019,10,9,O
2019/10/10,4,23,18,SW,2.551882031,O,???????,????? 2??,2019,10,10,O
2019/10/11,5,18,17,W,2.561818477,O,??,???? 2??,2019,10,11,O
2019/10/12,6,22,18,S,1.496521987,O,???????,??? 1??,2019,10,12,O
2019/10/13,7,23,18,NE,0.730828836,O,��?????,?????? 1??,2019,10,13,O
2019/10/14,1,21,18,NE,1.808396678,O,???????,?????? 2??,2019,10,14,O
2019/10/15,2,20,15,NE,2.248514872,O,��?????,?????? 2??,2019,10,15,O
2019/10/16,3,19,16,NE,1.231581343,O,????,?????? 1??,2019,10,16,O
2019/10/17,4,19,15,NE,0.715630284,O,??,?????? 1??,2019,10,17,O
2019/10/18,5,24,14,NE,2.515423214,O,??,?????? 2??,2019,10,18,O
2019/10/19,6,25,14,NE,1.862129898,O,????,?????? 2??,2019,10,19,O
2019/10/20,7,19,18,NE,1.420964507,O,???????,?????? 1??,2019,10,20,O
2019/10/21,1,20,16,NE,1.778710137,O,???????,?????? 2??,2019,10,21,O
2019/10/22,2,19,16,W,0.357232224,O,??,???? 1??,2019,10,22,O
2019/10/23,3,22,16,NE,2.896572888,O,????,?????? 2??,2019,10,23,O
2019/10/24,4,20,16,NE,2.622699268,O,��??????,?????? 2??,2019,10,24,O
2019/10/25,5,16,13,W,2.478520565,O,��??????,???? 2??,2019,10,25,O
2019/10/26,6,15,13,SW,1.012005704,O,?????,????? 1??,2019,10,26,O
2019/10/27,7,15,12,SW,2.671106876,O,???????,????? 2??,2019,10,27,O
2019/10/28,1,20,13,SW,0.418601072,O,??,????? 1??,2019,10,28,O
2019/10/29,2,23,13,NE,2.825331054,O,???????,?????? 2??,2019,10,29,O
2019/10/30,3,21,14,E,0.721894097,O,???????,???? 1??,2019,10,30,O
2019/10/31,4,22,15,NE,0.94694677,O,????,?????? 1??,2019,10,31,O
2019/11/1,5,20,16,N,1.390885484,O,��?????,???? 1??,2019,11,1,O
2019/11/2,6,17,14,NW,0.426498515,O,???????,?????? 1??,2019,11,2,O
2019/11/3,7,22,14,NE,1.460476861,O,??,?????? 1??,2019,11,3,O
2019/11/4,1,21,15,NE,2.372272359,O,??,?????? 2??,2019,11,4,O
2019/11/5,2,18,15,E,1.160937511,O,��?????,???? 1??,2019,11,5,O
2019/11/6,3,15,13,NE,2.292495144,O,????,?????? 2??,2019,11,6,O
2019/11/7,4,19,12,NE,0.656988072,O,????,?????? 1??,2019,11,7,O
2019/11/8,5,19,14,E,1.933167466,O,???????,???? 2??,2019,11,8,O
2019/11/9,6,19,16,NE,1.375230016,O,??,?????? 1??,2019,11,9,O
2019/11/10,7,17,14,S,1.351113263,O,????,??? 1??,2019,11,10,O
2019/11/11,1,19,16,NE,2.999926672,O,???????,?????? 2??,2019,11,11,O
2019/11/12,2,17,15,NE,1.228689956,O,?????,?????? 1??,2019,11,12,O
2019/11/13,3,15,12,S,0.991813904,O,???????,??? 1??,2019,11,13,O
2019/11/14,4,19,13,E,1.627540828,O,???????,???? 2??,2019,11,14,O
2019/11/15,5,18,10,NE,0.525119405,O,????,?????? 1??,2019,11,15,O
2019/11/16,6,16,14,N,2.960720864,O,????,???? 2??,2019,11,16,O
2019/11/17,7,14,12,NW,2.442685699,O,��?????,?????? 2??,2019,11,17,O
2019/11/18,1,11,9,W,1.724454094,O,??,???? 2??,2019,11,18,O
2019/11/19,2,12,9,W,0.901279199,O,??,???? 1??,2019,11,19,O
2019/11/20,3,12,10,W,0.718251243,O,??,???? 1??,2019,11,20,O
2019/11/21,4,16,11,NE,1.189009442,O,????,?????? 1??,2019,11,21,O
2019/11/22,5,14,11,NE,2.86545815,O,???????,?????? 2??,2019,11,22,O
2019/11/23,6,13,12,N,0.866272885,O,?????,???? 1??,2019,11,23,O
2019/11/24,7,13,8,W,3.138892449,O,?????,???? 2??,2019,11,24,O
2019/11/25,1,11,8,W,2.772356035,O,??,???? 2??,2019,11,25,O
2019/11/26,2,11,9,NE,3.040128718,O,??,?????? 2??,2019,11,26,O
2019/11/27,3,12,9,E,0.493335367,O,??,???? 1??,2019,11,27,O
2019/11/28,4,10,9,NE,2.621336614,O,??,?????? 2??,2019,11,28,O
2019/11/29,5,12,9,E,2.824308049,O,?????,???? 2??,2019,11,29,O
2019/11/30,6,9,8,NE,2.032296256,O,????,?????? 2??,2019,11,30,O
2019/12/1,7,9,7,NW,2.6042239,O,???????,?????? 2??,2019,12,1,O
2019/12/2,1,12,7,E,0.953686953,O,????,???? 1??,2019,12,2,O
2019/12/3,2,11,6,NE,0.614428205,O,????,?????? 1??,2019,12,3,O
2019/12/4,3,10,8,NW,1.099132893,O,��?????,?????? 1??,2019,12,4,O
2019/12/5,4,11,8,E,0.723946749,O,??,???? 1??,2019,12,5,O
2019/12/6,5,15,7,E,0.890099748,O,??,???? 1??,2019,12,6,O
2019/12/7,6,13,6,NE,0.923213557,O,????,?????? 1??,2019,12,7,O
2019/12/8,7,13,8,N,0.538369484,O,???????,???? 1??,2019,12,8,O
2019/12/9,1,14,8,NE,0.759666113,O,??,?????? 1??,2019,12,9,O
2019/12/10,2,15,9,N,1.059710696,O,??,???? 1??,2019,12,10,O
2019/12/11,3,13,9,NE,0.441589138,O,??,?????? 1??,2019,12,11,O
2019/12/12,4,12,9,NW,0.466310601,O,????,?????? 1??,2019,12,12,O
2019/12/13,5,15,10,NW,0.436677636,O,??,?????? 1??,2019,12,13,O
2019/12/14,6,14,9,N,1.378334967,O,??,???? 1??,2019,12,14,O
2019/12/15,7,13,10,N,1.361293304,O,????,???? 1??,2019,12,15,O
2019/12/16,1,14,11,W,2.517375503,O,????,???? 2??,2019,12,16,O
2019/12/17,2,12,8,N,3.091515194,O,?????,???? 2??,2019,12,17,O
2019/12/18,3,10,9,NW,1.891752563,O,???????,?????? 2??,2019,12,18,O
2019/12/19,4,9,6,NE,2.347844894,O,?????,?????? 2??,2019,12,19,O
2019/12/20,5,10,7,NE,1.712570188,O,?????,?????? 2??,2019,12,20,O
2019/12/21,6,11,8,N,0.902295871,O,??,???? 1??,2019,12,21,O
2019/12/22,7,11,7,NE,0.756679915,O,???????,?????? 1??,2019,12,22,O
2019/12/23,1,12,8,N,0.898574101,O,????,???? 1??,2019,12,23,O
2019/12/24,2,12,8,NE,2.020807877,O,????,?????? 2??,2019,12,24,O
2019/12/25,3,10,9,N,0.536516476,O,??,???? 1??,2019,12,25,O
2019/12/26,4,9,7,NW,2.759280158,O,��?????,?????? 2??,2019,12,26,O
2019/12/27,5,7,4,NW,0.850382912,O,??,?????? 1??,2019,12,27,O
2019/12/28,6,8,6,N,0.636541228,O,??,???? 1??,2019,12,28,O
2019/12/29,7,11,4,NE,2.632430948,O,???????,?????? 2??,2019,12,29,O
2019/12/30,1,12,8,N,0.984372811,O,???????,???? 1??,2019,12,30,O
2019/12/31,2,10,8,NE,2.476602684,O,??,?????? 2??,2019,12,31,O
2020/1/1,3,11,7,NE,0.450000104,O,????,?????? 1??,2020,1,1,O
2020/1/2,4,13,9,NE,1.15135005,O,??,?????? 1??,2020,1,2,O
2020/1/3,5,12,8,NW,0.710382685,O,??,?????? 1??,2020,1,3,O
2020/1/4,6,11,9,NE,1.189364049,O,???????,?????? 1??,2020,1,4,O
2020/1/5,7,12,8,NE,2.643798504,O,?????,?????? 2??,2020,1,5,O
2020/1/6,1,10,8,NW,0.475724033,O,??,?????? 1??,2020,1,6,O
2020/1/7,2,12,6,NE,2.17157413,O,????,?????? 2??,2020,1,7,O
2020/1/8,3,11,8,NE,2.813191358,O,��???????,?????? 2??,2020,1,8,O
2020/1/9,4,11,8,NE,3.262836106,O,????,?????? 2??,2020,1,9,O
2020/1/10,5,9,7,N,3.178292146,O,??,???? 2??,2020,1,10,O
2020/1/11,6,11,7,E,1.278722403,O,???????,???? 1??,2020,1,11,O
2020/1/12,7,13,3,NE,2.635874692,O,??,?????? 2??,2020,1,12,O
2020/1/13,1,13,8,NE,1.262521134,O,???????,?????? 1??,2020,1,13,O
2020/1/14,2,10,6,E,3.194688841,O,???????,???? 2??,2020,1,14,O
2020/1/15,3,9,7,NE,2.475567205,O,???????,?????? 2??,2020,1,15,O
2020/1/16,4,10,6,E,1.175068302,O,????,???? 1??,2020,1,16,O
2020/1/17,5,11,7,NE,1.760402701,O,???????,?????? 2??,2020,1,17,O
2020/1/18,6,11,7,E,0.74765234,O,????,???? 1??,2020,1,18,O
2020/1/19,7,11,5,S,3.028379028,O,???????,??? 2??,2020,1,19,O
2020/1/20,1,10,6,NE,2.064820044,O,??,?????? 2??,2020,1,20,O
2020/1/21,2,11,8,NE,1.268702041,O,???????,?????? 1??,2020,1,21,O
2020/1/22,3,13,9,N,0.933901486,O,��???????,???? 1??,2020,1,22,O
2020/1/23,4,12,9,NE,2.240091989,O,??,?????? 2??,2020,1,23,O
2020/1/24,5,11,8,N,2.493852828,O,��?????,???? 2??,2020,1,24,O
2020/1/25,6,9,6,S,1.154759926,O,??,??? 1??,2020,1,25,O
2020/1/26,7,12,7,NE,0.578156285,O,??,?????? 1??,2020,1,26,O
2020/1/27,1,11,7,E,2.993164489,O,??,???? 2??,2020,1,27,O
2020/1/28,2,12,6,E,0.789575058,O,????,???? 1??,2020,1,28,O
2020/1/29,3,15,6,N,0.39497779,O,??,???? 1??,2020,1,29,O
2020/1/30,4,13,4,NE,2.935930299,O,?????,?????? 2??,2020,1,30,O
2020/1/31,5,11,8,NE,3.275803044,O,?????,?????? 2??,2020,1,31,O
2020/2/1,6,10,7,NE,2.440153794,O,???????,?????? 2??,2020,2,1,O
2020/2/2,7,9,7,N,3.22096816,O,��?????,???? 2??,2020,2,2,O
2020/2/3,1,10,8,E,1.042609265,O,????,???? 1??,2020,2,3,O
2020/2/4,2,14,7,NE,2.1667,O,??,?????? 2??,2020,2,4,O
2020/2/5,3,10,6,NE,1.911543367,O,��??????,?????? 2??,2020,2,5,O
2020/2/6,4,9,8,SW,0.437441096,O,???????,????? 1??,2020,2,6,O
2020/2/7,5,12,8,NE,3.296933791,O,????,?????? 2??,2020,2,7,O
2020/2/8,6,11,8,NE,1.833388192,O,??,?????? 2??,2020,2,8,O
2020/2/9,7,13,10,W,1.348727285,O,��?????,???? 1??,2020,2,9,O
2020/2/10,1,12,10,NE,0.857541244,O,???????,?????? 1??,2020,2,10,O
2020/2/11,2,14,10,NE,0.727284942,O,???????,?????? 1??,2020,2,11,O
2020/2/12,3,15,9,NE,0.609156678,O,???????,?????? 1??,2020,2,12,O
2020/2/13,4,18,12,NE,0.396819899,O,???????,?????? 1??,2020,2,13,O
2020/2/14,5,14,9,N,2.622062806,O,???????,???? 2??,2020,2,14,O
2020/2/15,6,12,3,NW,1.882509944,O,??,?????? 2??,2020,2,15,O
2020/2/16,7,10,3,SE,3.174598919,O,????,????? 2??,2020,2,16,O
2020/2/17,1,12,2,NE,1.298254048,O,???????,?????? 1??,2020,2,17,O
2020/2/18,2,12,7,E,3.216711651,O,???????,???? 2??,2020,2,18,O
2020/2/19,3,14,9,NE,2.256390547,O,???????,?????? 2??,2020,2,19,O
2020/2/20,4,11,7,NE,2.835857463,O,???????,?????? 2??,2020,2,20,O
2020/2/21,5,14,9,E,1.233710382,O,???????,???? 1??,2020,2,21,O
2020/2/22,6,14,10,NE,2.846274445,O,???????,?????? 2??,2020,2,22,O
2020/2/23,7,13,10,NE,1.093083983,O,??,?????? 1??,2020,2,23,O
2020/2/24,1,13,10,N,0.894573597,O,???????,???? 1??,2020,2,24,O
2020/2/25,2,17,12,NE,0.706056175,O,???????,?????? 1??,2020,2,25,O
2020/2/26,3,14,12,NE,2.200137092,O,????,?????? 2??,2020,2,26,O
2020/2/27,4,14,11,N,0.516847639,O,?????,???? 1??,2020,2,27,O
2020/2/28,5,13,10,W,0.688454926,O,??,???? 1??,2020,2,28,O
2020/2/29,6,18,10,E,0.871090133,O,???????,???? 1??,2020,2,29,O
2020/3/1,7,17,11,SE,1.259525353,O,��?????,????? 1??,2020,3,1,O
2020/3/2,1,12,10,E,4.600224449,O,???????,???? 3??,2020,3,2,O
2020/3/3,2,17,10,NE,2.443654971,O,��?????,?????? 2??,2020,3,3,O
2020/3/4,3,13,9,E,1.894589058,O,???????,???? 2??,2020,3,4,O
2020/3/5,4,14,9,NE,2.250096322,O,????,?????? 2??,2020,3,5,O
2020/3/6,5,14,10,NE,1.827489704,O,???????,?????? 2??,2020,3,6,O
2020/3/7,6,17,11,NE,2.713267091,O,???????,?????? 2??,2020,3,7,O
2020/3/8,7,15,11,NE,3.205701176,O,????,?????? 2??,2020,3,8,O
2020/3/9,1,18,12,NW,1.626261347,O,????,?????? 2??,2020,3,9,O
2020/3/10,2,18,10,NE,2.630160598,O,????,?????? 2??,2020,3,10,O
2020/3/11,3,14,12,NE,2.892187222,O,????,?????? 2??,2020,3,11,O
2020/3/12,4,17,10,NE,1.786752005,O,???????,?????? 2??,2020,3,12,O
2020/3/13,5,17,11,N,2.852918883,O,????,???? 2??,2020,3,13,O
2020/3/14,6,17,12,NE,2.584146343,O,????,?????? 2??,2020,3,14,O
2020/3/15,7,19,12,NE,2.536421125,O,????,?????? 2??,2020,3,15,O
2020/3/16,1,16,14,N,2.395186112,O,?????,???? 2??,2020,3,16,O
2020/3/17,2,18,12,SW,1.320830546,O,????,????? 1??,2020,3,17,O
2020/3/18,3,20,10,NE,3.086889802,O,????,?????? 2??,2020,3,18,O
2020/3/19,4,24,13,S,1.961881319,O,???????,??? 2??,2020,3,19,O
2020/3/20,5,27,12,E,2.968106542,O,????,???? 2??,2020,3,20,O
2020/3/21,6,27,17,NE,1.883177596,O,???????,?????? 2??,2020,3,21,O
2020/3/22,7,25,18,NW,2.79732321,O,????,?????? 2??,2020,3,22,O
2020/3/23,1,23,15,NE,2.51702018,O,????,?????? 2??,2020,3,23,O
2020/3/24,2,26,18,SE,3.016039961,O,��??????,????? 2??,2020,3,24,O
2020/3/25,3,27,17,E,2.449720392,O,??,???? 2??,2020,3,25,O
2020/3/26,4,28,18,NE,3.249349628,O,?????,?????? 2??,2020,3,26,O
2020/3/27,5,23,12,NW,2.327167451,O,��??????,?????? 2??,2020,3,27,O
2020/3/28,6,16,11,NE,2.792789969,O,???????,?????? 2??,2020,3,28,O
2020/3/29,7,14,11,NE,2.797005314,O,??,?????? 2??,2020,3,29,O
2020/3/30,1,19,12,NE,2.185995801,O,??,?????? 2??,2020,3,30,O
2020/3/31,2,20,11,NW,2.60993609,O,????,?????? 2??,2020,3,31,O
2020/4/1,3,19,12,NE,3.196373986,O,???????,?????? 2??,2020,4,1,O
2020/4/2,4,16,13,NE,2.7693947,O,???????,?????? 2??,2020,4,2,O
2020/4/3,5,18,15,NE,2.856073076,O,???????,?????? 2??,2020,4,3,O
2020/4/4,6,17,12,NE,1.105985691,O,��?????,?????? 1??,2020,4,4,O
2020/4/5,7,15,12,NE,1.036596263,O,??,?????? 1??,2020,4,5,O
2020/4/6,1,16,11,N,1.306504173,O,??,???? 1??,2020,4,6,O
2020/4/7,2,19,13,E,0.936474693,O,?????,???? 1??,2020,4,7,O
2020/4/8,3,21,15,SW,2.537620849,O,??,????? 2??,2020,4,8,O
2020/4/9,4,26,15,E,2.742947071,O,��?????,???? 2??,2020,4,9,O
2020/4/10,5,20,14,NE,1.938748798,O,?????,?????? 2??,2020,4,10,O
2020/4/11,6,17,14,NE,2.435649106,O,????,?????? 2??,2020,4,11,O
2020/4/12,7,24,13,E,1.67473731,O,????,???? 2??,2020,4,12,O
2020/4/13,1,21,15,NE,3.123945459,O,????,?????? 2??,2020,4,13,O
2020/4/14,2,23,13,E,0.897240184,O,??,???? 1??,2020,4,14,O
2020/4/15,3,27,13,NE,2.234613682,O,????,?????? 2??,2020,4,15,O
2020/4/16,4,25,19,N,1.145269488,O,???????,???? 1??,2020,4,16,O
2020/4/17,5,23,19,N,1.888335326,O,��??????,???? 2??,2020,4,17,O
2020/4/18,6,20,17,NE,1.788368315,O,????,?????? 2??,2020,4,18,O
2020/4/19,7,24,15,NE,2.207916764,O,��?????,?????? 2??,2020,4,19,O
2020/4/20,1,18,16,NW,2.276676476,O,??,?????? 2??,2020,4,20,O
2020/4/21,2,18,14,NE,0.43128485,O,?????,?????? 1??,2020,4,21,O
2020/4/22,3,14,11,NE,1.968302497,O,?????,?????? 2??,2020,4,22,O
2020/4/23,4,13,11,NE,0.58457059,O,???????,?????? 1??,2020,4,23,O
2020/4/24,5,16,10,E,0.331122751,O,????,???? 1??,2020,4,24,O
2020/4/25,6,20,13,NE,1.395741796,O,???????,?????? 1??,2020,4,25,O
2020/4/26,7,24,12,S,0.788135809,O,???????,??? 1??,2020,4,26,O
2020/4/27,1,28,15,SE,0.81938763,O,??,????? 1??,2020,4,27,O
2020/4/28,2,31,18,SE,2.146839768,O,??,????? 2??,2020,4,28,O
2020/4/29,3,29,18,SE,1.996037258,O,???????,????? 2??,2020,4,29,O
2020/4/30,4,25,19,W,1.326429183,O,??,???? 1??,2020,4,30,O
2020/5/1,5,28,19,E,0.88914692,O,???????,???? 1??,2020,5,1,O
2020/5/2,6,32,18,E,1.254478398,O,??,???? 1??,2020,5,2,O
2020/5/3,7,34,22,E,2.166810489,O,???????,???? 2??,2020,5,3,O
2020/5/4,1,30,23,NE,2.492454616,O,?????,?????? 2??,2020,5,4,O
2020/5/5,2,33,23,E,2.12569216,O,???????,???? 2??,2020,5,5,O
2020/5/6,3,32,23,E,2.600489214,O,??,???? 2??,2020,5,6,O
2020/5/7,4,31,22,NE,1.626861658,O,???????,?????? 2??,2020,5,7,O
2020/5/8,5,28,21,NW,3.055802751,O,????,?????? 2??,2020,5,8,O
2020/5/9,6,23,19,W,1.681446672,O,????,???? 2??,2020,5,9,O
2020/5/10,7,26,17,E,2.402867988,O,???????,???? 2??,2020,5,10,O
2020/5/11,1,26,20,NE,3.096146396,O,????,?????? 2??,2020,5,11,O
2020/5/12,2,27,18,NE,0.956100576,O,?????,?????? 1??,2020,5,12,O
2020/5/13,3,24,17,N,1.62776991,O,???????,???? 2??,2020,5,13,O
2020/5/14,4,24,18,NE,1.250633072,O,????,?????? 1??,2020,5,14,O
2020/5/15,5,31,19,NE,0.822577968,O,???????,?????? 1??,2020,5,15,O
2020/5/16,6,28,20,SW,3.022888441,O,????,????? 2??,2020,5,16,O
2020/5/17,7,32,22,S,2.688009997,O,??,??? 2??,2020,5,17,O
2020/5/18,1,33,22,E,2.544777477,O,???????,???? 2??,2020,5,18,O
2020/5/19,2,34,22,SE,3.679270879,O,???????,????? 3??,2020,5,19,O
2020/5/20,3,30,24,E,1.794329406,O,???????,???? 2??,2020,5,20,O
2020/5/21,4,28,21,NE,1.970074513,O,???????,?????? 2??,2020,5,21,O
2020/5/22,5,31,21,S,0.668128252,O,????,??? 1??,2020,5,22,O
2020/5/23,6,33,23,E,0.668699876,O,?????,???? 1??,2020,5,23,O
2020/5/24,7,27,17,W,3.059392745,O,???????,???? 2??,2020,5,24,O
2020/5/25,1,22,18,W,1.746381509,O,??,???? 2??,2020,5,25,O
2020/5/26,2,23,18,NW,2.791108758,O,?????,?????? 2??,2020,5,26,O
2020/5/27,3,23,18,SW,3.262620214,O,��?????,????? 2??,2020,5,27,O
2020/5/28,4,26,19,S,1.634199902,O,????,??? 2??,2020,5,28,O
2020/5/29,5,29,21,E,0.466952507,O,??,???? 1??,2020,5,29,O
2020/5/30,6,31,17,NE,3.202574029,O~TR,???????,?????? 2??,2020,5,30,O~TR
2020/5/31,7,25,21,NE,0.726537405,O~HR,????,?????? 1??,2020,5,31,O~HR
2020/6/1,1,31,20,E,3.1872001,O~C,???????,???? 2??,2020,6,1,O~C
2020/6/2,2,25,17,W,2.917586605,O~C,????,???? 2??,2020,6,2,O~C
2020/6/3,3,26,17,S,1.316477496,O~C,?????????,??? 1??,2020,6,3,O~C
2020/6/4,4,30,18,W,0.767462124,O~C,?????????,???? 1??,2020,6,4,O~C
2020/6/5,5,33,20,S,0.83878582,O~C,????,??? 1??,2020,6,5,O~C
2020/6/6,6,32,22,SE,2.396003065,O~C,????,????? 2??,2020,6,6,O~C
2020/6/7,7,28,22,SE,1.408277397,O~C,??,????? 1??,2020,6,7,O~C
2020/6/8,1,25,22,SW,0.925004889,O~C,????,????? 1??,2020,6,8,O~C
2020/6/9,2,25,21,SW,1.450948555,O~C,????,????? 1??,2020,6,9,O~C
2020/6/10,3,27,21,W,0.68776661,O~C,????,???? 1??,2020,6,10,O~C
2020/6/11,4,28,24,N,2.536974607,O~C,????,???? 2??,2020,6,11,O~C
2020/6/12,5,29,23,W,1.178975626,O~C,????,???? 1??,2020,6,12,O~C
2020/6/13,6,31,24,W,3.159591751,O~C,????,???? 2??,2020,6,13,O~C
2020/6/14,7,29,24,SW,2.361534036,O~C,??,????? 2??,2020,6,14,O~C
2020/6/15,1,34,24,E,2.962206697,O~C,????,???? 2??,2020,6,15,O~C
2020/6/16,2,36,28,SE,5.133670484,O~C,??,????? 3??,2020,6,16,O~C
2020/6/17,3,30,21,SW,2.277188916,O~C,??,????? 2??,2020,6,17,O~C
2020/6/18,4,30,23,SW,1.106058352,O~C,????,????? 1??,2020,6,18,O~C
2020/6/19,5,33,24,NE,2.82856193,O~T,????,?????? 2??,2020,6,19,O~T
2020/6/20,6,28,22,NE,2.947111831,O~LR,????,?????? 2??,2020,6,20,O~LR
2020/6/21,7,26,22,NE,0.447066644,O~LR,????,?????? 1??,2020,6,21,O~LR
2020/6/22,1,25,22,NE,0.398019933,O~LR,??,?????? 1??,2020,6,22,O~LR
2020/6/23,2,29,24,SW,0.988634488,O~LR,????,????? 1??,2020,6,23,O~LR
2020/6/24,3,29,22,SE,0.800259841,O~LR,??,????? 1??,2020,6,24,O~LR
2020/6/25,4,32,22,E,2.691738081,O~LR,??,???? 2??,2020,6,25,O~LR
2020/6/26,5,36,25,E,2.110032009,O~LR,��??,???? 2??,2020,6,26,O~LR
2020/6/27,6,30,21,SW,2.924387646,O~LR,????????,????? 2??,2020,6,27,O~LR
2020/6/28,7,29,22,W,1.362099144,O~LR,??,???? 1??,2020,6,28,O~LR
2020/6/29,1,30,24,NE,1.489507567,O~LR,????,?????? 1??,2020,6,29,O~LR
2020/6/30,2,30,27,SE,1.289471794,O~LR,????,????? 1??,2020,6,30,O~LR
2020/7/1,3,26,21,NE,1.632707788,O~LR,??,?????? 2??,2020,7,1,O~LR
2020/7/2,4,26,22,SW,2.422764651,O~LR,????,????? 2??,2020,7,2,O~LR
2020/7/3,5,30,24,E,0.426738129,O~LR,??,???? 1??,2020,7,3,O~LR
2020/7/4,6,27,25,N,1.053435945,O~LR,????,???? 1??,2020,7,4,O~LR
2020/7/5,7,28,24,N,3.002876763,O~LR,????,???? 2??,2020,7,5,O~LR
2020/7/6,1,27,23,NW,0.955258153,O~LR,????,?????? 1??,2020,7,6,O~LR
2020/7/7,2,28,24,W,1.395794642,O~LR,????,???? 1??,2020,7,7,O~LR
2020/7/8,3,28,24,N,2.763036678,O~LR,??,???? 2??,2020,7,8,O~LR
2020/7/9,4,28,24,NE,2.029341536,O~LR,????,?????? 2??,2020,7,9,O~LR
2020/7/10,5,31,24,NE,1.625191135,O~LR,??,?????? 2??,2020,7,10,O~LR
2020/7/11,6,28,24,N,0.97673851,O~LR,????,???? 1??,2020,7,11,O~LR
2020/7/12,7,25,23,W,0.755779573,O~LR,??,???? 1??,2020,7,12,O~LR
2020/7/13,1,27,23,S,0.578741905,O~LR,??,??? 1??,2020,7,13,O~LR
2020/7/14,2,32,25,E,1.913758136,O~LR,????,???? 2??,2020,7,14,O~LR
2020/7/15,3,30,25,S,3.125166836,O~LR,????,??? 2??,2020,7,15,O~LR
2020/7/16,4,27,24,E,2.735685484,O~SH,??,???? 2??,2020,7,16,O~SH
2020/7/17,5,26,23,SE,2.815287312,O~SH,????,????? 2??,2020,7,17,O~SH
2020/7/18,6,30,24,NW,2.914723658,O~SH,??,?????? 2??,2020,7,18,O~SH
2020/7/19,7,29,23,NW,1.623981035,O~SH,????,?????? 2??,2020,7,19,O~SH
2020/7/20,1,30,25,E,2.808493754,O~SH,????,???? 2??,2020,7,20,O~SH
2020/7/21,2,29,24,NE,2.6489046,O~SH,????,?????? 2??,2020,7,21,O~SH
2020/7/22,3,29,24,NW,2.34597146,O~SH,??,?????? 2??,2020,7,22,O~SH
2020/7/23,4,34,25,SE,1.86723271,O~SH,????,????? 2??,2020,7,23,O~SH
2020/7/24,5,36,26,SE,2.651981633,O~SH,????,????? 2??,2020,7,24,O~SH
2020/7/25,6,33,26,N,2.685769727,O~SH,????,???? 2??,2020,7,25,O~SH
2020/7/26,7,29,21,W,2.742279806,O~SH,????,???? 2??,2020,7,26,O~SH
2020/7/27,1,32,21,E,2.07358985,O~SH,??,???? 2??,2020,7,27,O~SH
2020/7/28,2,34,25,E,1.217270608,O~SH,??,???? 1??,2020,7,28,O~SH
2020/7/29,3,36,26,E,2.020974824,O~MR,????,???? 2??,2020,7,29,O~MR
2020/7/30,4,30,23,W,3.090861761,O~MR,????,???? 2??,2020,7,30,O~MR
2020/7/31,5,28,23,NW,1.170353674,O~MR,????,?????? 1??,2020,7,31,O~MR
